,title,description,title_label,description_label
92, 분에 끝내는 오늘의 축구 이슈   월  일 해축 브리핑,그날의 이슈를 정리해 한눈에 볼 수 있게 정리했다   코로나   토트넘  하세베  리버풀  베르너  외질 그래픽 황지영  사진 게티이미지코리아     포포투  무단 전재 및 재배포 금지,0,1
93,올해도 찾아온 폭염 대구 더위 방역 둘 다 잡을까,대구에 올해 첫 폭염특보가 내려진 가운데 대구시가 신종  코로나 바이러스감염증 코로나  방역과 연계한 폭염대책을 마련했다  거리두기를 유지하면서 폭염취약계층 지원을 확대하는 것에 초점을 맞췄는데 냉방이  ,1,0
94,건강용품업체  리치웨이  관련 확진자 최소  명 대부분 어르신들 ,다단계식 건강용품 판매업체  리치웨이  관련  코로나  확진자가  일 오전까지 최소  명 파악됐다  지난  일 리치웨이에 다녀온 안산  번 환자는 다음날인 지난  일부터 두통과 인후통 등  코로나  의심 증상이  ,1,1
95,인하의대  집단 커닝  사태에  학교도 책임있다 는 학생들 항변, 주 현장강의를 진행한 시점에서 신종  코로나 바이러스 감염증 코로나  사태가 확산해 모든 수업을 휴강했다   씨에 따르면 휴강이 이어지던 중  정형외과  관련 과목을 맡은 한 교수가  지금까지 공부를 제대로 했는지  ,0,0
96,수안  지친 의료진들을 위한 노래 ,가수 수안이  일 오후 서울 중랑구 서울의료원에서 열린  서울의료원 잠시멈춤 콘서트 에서 신종  코로나 바이러스 감염증 코로나  환자 진료를 위해 수고해 온 의료진들을 위해 공연을 펼치고 있다   뉴스 ,0,1
97,한우 등심   소비자가격  만 원 첫 돌파, 코로나  때문에 집에서 식사하는 경우가 늘고 긴급재난지원금을 지급한 효과가 맞물리면서 한우 가격이 날마다 최고가를 경신하고 있습니다  축산물품질평가원 축산유통정보를 보면 어제 일  한우  등급 등심의  ,0,0
98,국립중앙박물관  외국인 홈스쿨 가족 대상  컬처 아카데미  온라인 교육, 국립중앙박물관 관장 배기동 은  코로나 로 박물관을 방문할 수 없는 외국인 홈스쿨 가족들을 위해  이후 이집트실  인도 동남아실  국립중앙박물관 특별전 등을 주제로  코로나  상황에 따라  월부터 온  ,1,0
99,해남군  해남읍 도시재생 활성화계획 공청회 개최,다양한 의견을 수렴하고  군 의회 의견청취를 거쳐  월경 도시재생 뉴딜사업에 최종 공모할 예정이다  이날 공청회는  코로나  감염 예방을 위해 마스크 착용  생활 속 거리두기 등 예방 수칙을 준수한 가운데 진행됐다 ,1,0
100,수안  지친 의료진들을 위한 노래 ,가수 수안이  일 오후 서울 중랑구 서울의료원에서 열린  서울의료원 잠시멈춤 콘서트 에서 신종  코로나 바이러스 감염증 코로나  환자 진료를 위해 수고해 온 의료진들을 위해 공연을 펼치고 있다   뉴스 ,0,1
101,제주   코로나  상황에 해수욕장 개장 운영대책  부심 ,여름철 해수욕장 개장을 앞두고 신종  코로나  바이러스 감염증 코로나  확산세가 꺾이지 않으면서  제주자치도가 해수욕장 운영대책 수립에 부심하고 있다  제주특별자치도는 오는  일 제주도청  청사 탐라홀에서  ,0,0
102, 뺄수록 잘나가네  당 나트륨 지방 최소화한  로우푸드  인기,정식품 관계자는  코로나  이후 건강을 챙기는 트렌드에 따라 저당  저염  저지방에 대한 소비자들의 관심이 더욱 높아지고 있다 며  앞으로도 맛은 물론 체계적인 영양설계로 누구나 안심하고 건강하게 즐길 수  ,1,1
103, 속보  군포시청  군포로 번길 거주  코로나  확진자 이동 동선 공개 ,군포시청 군포시청이 군포로 번길에 거주하는 서울시  번  코로나  확진자의 동선을 공개했다 일 군포시청은 공식 블로그 및  를 통해  코로나  확진자 정보를 공개했다 해당 확진자는 서울 관악구  ,0,0
104,예산소방서  손정호 소방본부장 초도 방문,방문해  코로나  대응 격려 및 직원들의 의견청취와 당면 현안업무 등을 보고 받았다  손 본부장은 예산소방서  년 주요 및 당면 현안업무 등을 보고 받고 각 과와  안전센터를 순회하며  코로나 의 어려운 상황  ,0,1
105,경북교육청  고 학생  분기 학비 전액 반환   분기는 면제,경북교육청은  코로나 로 경제적 어려움을 겪고 있는 학부모의 교육비 부담을 덜어주기 위해 미리 납부한  임종식 교육감은  학비 반환을 통해  코로나  장기화로 어려움을 겪고 있는 학부모의 교육비 부담을  ,0,1
106,충남농어민수당  만 원 전국 최고 로 인상,도와 시 군은 당초 이들 농가에 충남농어민수당을 매년  만원씩 지급키로 하고  코로나  상황에 따라 지급  당초 충남농어민수당 도입 결정 당시  만원씩 지급하는 방안도 검토했으나  코로나 로 인한 재정의  ,1,0
107, 포스트  코로나  대응 관광택시 시범사업 착수,충남도가 단체 패키지여행 대신 가족 연인 개인 단위의 개별 소규모 여행이 증가할 것으로 예상되는  포스트  코로나  시대의 새로운 관광 문화에 발맞춰  관광택시  운영에 나선다  도는  일 관광객 유치 활성화 및 여행  ,0,0
108,마이다스에셋   아시아 리더스 테크 성장주 목표전환형 펀드  기준가 달성,오남훈 주식운용 본부장은  테크 업종 내에서도  코로나 와 미중 무역분쟁으로 일부 수혜를 입는 기업들이 있었다 며  기본적으로   전기차  자동화 로봇 등의 주요 테마에 집중하여 목표 성과를 달성할 수  ,0,1
109,신한카드  구독경제 주목  딥원스카드  새 광고 시작,올  월에 출시된 딥원스카드는 구독 경제에 특화한 상품으로  코로나  등의 영향으로 사회적 거리 두기를 일상화한 언택트 시대에 더욱 주목 받고 있다  이번 광고에서 신한카드는 매달 비용을 내고 필요한 물건과  ,0,1
110,세종시 아동청소년과  농촌 일손돕기 앞장, 중부매일 홍종윤 기자  세종시 아동청소년과 직원들이  코로나  장기화로 농번기 일손 부족 현상을  김종락 아동청소년과장은  코로나 와 농번기가 겹치면서 일손부족으로 어려움을 겪고 있는 농가에 조금이나마  ,0,0
111, 제 기 스타기업  지정 강소기업 성장 지원,김용찬 행정부지사는  코로나 로 국내외 경제여건이 어려운 상황이지만 충남을 빛낼 스타기업으로 선정된 것에 자긍심을 갖고 지역경제 활성화를 위해 함께 노력해 달라 고 기업인들에게 당부하며  충남스타기업이  ,1,1
112, 캐피탈  한국 과  월 쉐보레 콤보 할부, 선수금  만원 기준  또 쉐보레는  월에 이어  월에도  코로나 로 인한 어려움 속에서도 수고하고 있는 이들을 격려하기 위해  우리들의 히어로 여러분을 쉐보레가 응원합니다              ,1,1
113,어제 하루 환자  명 추가 종교 소모임 등 산발적 감염,종교 소모임 관련 등 산발적 감염으로 어제 하루  코로나  신규 환자가  명 늘었습니다  중앙방역대책본부는 오늘  시 기준 국내 확진자는  명  사망자는 추가 없이  명이라고 밝혔습니다  교회 관련 등  ,1,0
114,인테리어 공사 불만족   안심 인테리어플랫폼  뚝딱 이 해결사로 나선다   , 코로나  이후 집에 있는 시간이 늘어나면서 집을 휴식공간  홈엔터테인먼트 공간  나만의 공간으로 꾸미려는 인테리어 수요가 증가하고  인테리어 시공 결과에 대해 불만을 표시하는 소비자도 덩달아 증가하고 있다  ,0,1
115, 의료진 힘내세요 , 일 오후 서울 중랑구 서울의료원에서 열린  서울의료원 잠시멈춤 콘서트 에서 신종  코로나 바이러스 감염증 코로나  환자 진료를 위해 수고해 온 의료진들이 가수 수안의 공연을 보고 있다   뉴스 ,1,1
116, 무궁화  동두천시자원봉사센터 이동세탁차량 세제지원 협약,이날 행사에 참여한 최용덕 시장은  무궁화는 지난  일  코로나  극복을 위한 나눔키트 세제  비누  전달에 이어  이동세탁차량 운영사업에도 세제 및 섬유유연제를 지원해주셔서 다시 한 번 감사드린다 며  관내에  ,0,0
117, 월 일 환경의 날  저축은행업계  친환경 경영 녹색금융 정책 확산, 코로나 로 언택트 소비에 따른 일회용품 소비가 늘어나면서 폐기물 등 환경과 직결된 난제들이 포스트  코로나  시대의 과제로 자리 잡게 됐다  정부 또한 포스트  코로나 를 대비하기 위해  그린뉴딜 을 국가 주요 정책으로  ,1,0
118,  경남 김해에 제 데이터센터   건립, 은 자체 보유한 통합 클라우드 서비스  의 사업 확대와 더불어  포스트  코로나  시대로 본격화된 디지털 전환으로 클라우드 수요 급증이 예상됨에 따라  의 데이터 수용 능력을 넘어선 새로운  데이터  ,0,0
119,농어촌   억 상생펀드 조성해 중소기업과 동반성장,광주전남 지역 소재 중소기업과 일자리창출기업은 최대  억 원  창업기업과  코로나  피해 중소기업은 최대  이번 상생펀드를 통한 대출금리 우대는 실질적인 이자 부담 완화로  코로나 로 경영의 어려움을 겪고 있는  ,0,1
120, 학원도  코드 도입 학원법 개정도 추진,최근 학원을 통한  코로나  감염 사례가 이어지자 교육부는 방역수칙을 위반하는 학원을 처벌하기 위해  올  월 이후 전국  개 학원에서 학생과 강사 등  명이  코로나 에 감염됐습니다   유은혜   부총리 겸 교육부  ,0,0
121, 중고  겹친 시위  진정세 향후  주일 중대고비,미 언론은 이번 사태와 관련해  사실상 무정부  등의 표현으로 규정하며  인종차별에  코로나  사태 등 네가지  주방위군의 경우  코로나  지원에 투입한 병력까지 합치면  만 명쯤으로 미국 내 각종 사태에 동원된 규모로는  ,1,1
122,삼성고  방역활동 인력 채용  접수  일까지,채용부문은  코로나  학교 방역활동 인력이다  채용 후  코로나  대응 학생 보호 방역활동 및 생활지도 지원 인력 운용등을 담당하게 된다  보수는 시급  만  원이다  채용기간은  일부터  월 일까지다  모집인원은  ,0,0
123,한국판 뉴딜에  조 투자   디지털 그린 산업 신진대사 촉진 , 코로나  경제 위기 극복의 해법치고는 비중이 크지 않은데  정부는  년까지  배에 달하는  조 원을  산업의 신진대사를 촉진하는 것이  코로나  위기를 기회로 살리는 방향이라고 보고 있습니다    신호입니다 ,0,1
124, 발달장애인 청년과 엄마의 죽음에 응답해 달라 ,그나마 있는 인프라도  코로나  사태로 사라져 유일하게 선택할 곳은 정신병원뿐이다 며  장애인 시설도 아닌 노숙자 수용시설에서 노예처럼 학대당하는 성인발달장애인도 있다  이를 알면서도 할 수 있는 것이 없어  ,1,0
125,체리쉬  창립  주년 기념 특가 이벤트 이달까지 연장 회원 대상 침실 주방 ,체리쉬는  코로나 로 인한 어려움이 이어지는 가운데   대한민국 동행세일 에 동참하는 취지로 지난  월 말부터 진행했던 창립  주년 특가 이벤트를 오는  일까지 연장한다고 밝혔다  체리쉬는 이번 특가 이벤트를 통해  ,1,0
126, 디지털 적응은 생존 문제 단절 극복할 포용이 핵심 , 코로나  확산으로 온라인 수업과 같은 비대면 활동이 늘면서 디지털 환경 적응이 현대 생활의 필수 요소가  포스트  코로나  시대에 대비한 디지털 환경 토론회에 이혜리 기자가 다녀왔습니다   기자  사상 초유의 온라인  ,0,1
